word	ID	Q#	location	gender	age	clan	education	value	correct	task	participant.av	participant.rank	target_word.av	target_word.rank	c.age	participant
sheeda	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.0666666666666667	6	2	participant 3
sheeda	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.0666666666666667	6	0	participant 10
sheeda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.0666666666666667	6	-1	participant 29
sheeda	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	production	0.266666666666667	21	0.0666666666666667	6	0	participant 27
sheeda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.0666666666666667	6	1	participant 9
sheeda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.0666666666666667	6	-2	participant 17
sheeda	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.0666666666666667	6	-1	participant 5
sheeda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.0666666666666667	6	-1	participant 20
unqaqooda	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	production	0.333333333333333	25	0.133333333333333	14	1	participant 13
unqaqooda	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.133333333333333	14	-1	participant 5
unqaqooda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.133333333333333	14	-1	participant 15
unqaqooda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	Y	TRUE	production	0.266666666666667	17	0.133333333333333	14	-1	participant 29
unqaqooda	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.133333333333333	14	1	participant 24
unqaqooda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.133333333333333	14	-1	participant 1
unqaqooda	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.133333333333333	14	1	participant 25
unqaqooda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.133333333333333	14	-1	participant 22
unqaqooda	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	production	0.5	30	0.133333333333333	14	1	participant 23
unqaqooda	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.133333333333333	14	-1	participant 19
unqaqooda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.133333333333333	14	0	participant 6
unqaqooda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.133333333333333	14	1	participant 8
unqaqooda	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	production	0.266666666666667	21	0.133333333333333	14	0	participant 27
unqaqooda	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.133333333333333	14	1	participant 12
unqaqooda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.133333333333333	14	-1	participant 20
unqaqooda	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.133333333333333	14	-1	participant 2
unqaqooda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.133333333333333	14	-2	participant 17
unqaqooda	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.133333333333333	14	1	participant 7
unqaqooda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	Y	TRUE	production	0.5	29	0.133333333333333	14	-1	participant 26
unqaqooda	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.133333333333333	14	0	participant 10
unqaqooda	20	20	Getanyamba	female	8	Hilbagamas	class 1	Y	TRUE	production	0.266666666666667	20	0.133333333333333	14	-1	participant 28
unqaqooda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.133333333333333	14	1	participant 9
unqaqooda	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	production	0.233333333333333	15	0.133333333333333	14	1	participant 18
unqaqooda	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.133333333333333	14	2	participant 3
unqaqooda	3	2	Eshkesh	female	8	Aseecheeka	none	Y	TRUE	production	0.333333333333333	26	0.133333333333333	14	-1	participant 11
unqaqooda	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.133333333333333	14	1	participant 14
unqaqooda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	production	0.266666666666667	22	0.133333333333333	14	0	participant 21
unqaqooda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.133333333333333	14	1	participant 16
unqaqooda	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	production	0.166666666666667	8	0.133333333333333	14	-1	participant 4
